Shutdown_Number,Shutdown_Start,Recovery_Timestamp,Shutdown_Category,Tag_Full,Area,Instrumentation_Location,Instrumentation_Type_,Instrumentation_Data_Type,Role,Instrumentation_Description,raw_1h_run_frac,percentile_1h_run_frac,raw_1h_stop_frac,percentile_1h_stop_frac,raw_1h_bad_frac,percentile_1h_bad_frac,raw_1h_other_frac,percentile_1h_other_frac,count_1h,raw_3h_run_frac,percentile_3h_run_frac,raw_3h_stop_frac,percentile_3h_stop_frac,raw_3h_bad_frac,percentile_3h_bad_frac,raw_3h_other_frac,percentile_3h_other_frac,count_3h,raw_6h_run_frac,percentile_6h_run_frac,raw_6h_stop_frac,percentile_6h_stop_frac,raw_6h_bad_frac,percentile_6h_bad_frac,raw_6h_other_frac,percentile_6h_other_frac,count_6h,raw_12h_run_frac,percentile_12h_run_frac,raw_12h_stop_frac,percentile_12h_stop_frac,raw_12h_bad_frac,percentile_12h_bad_frac,raw_12h_other_frac,percentile_12h_other_frac,count_12h,raw_24h_run_frac,percentile_24h_run_frac,raw_24h_stop_frac,percentile_24h_stop_frac,raw_24h_bad_frac,percentile_24h_bad_frac,raw_24h_other_frac,percentile_24h_other_frac,count_24h,raw_48h_run_frac,percentile_48h_run_frac,raw_48h_stop_frac,percentile_48h_stop_frac,raw_48h_bad_frac,percentile_48h_bad_frac,raw_48h_other_frac,percentile_48h_other_frac,count_48h,raw_1w_run_frac,percentile_1w_run_frac,raw_1w_stop_frac,percentile_1w_stop_frac,raw_1w_bad_frac,percentile_1w_bad_frac,raw_1w_other_frac,percentile_1w_other_frac,count_1w,raw_2w_run_frac,percentile_2w_run_frac,raw_2w_stop_frac,percentile_2w_stop_frac,raw_2w_bad_frac,percentile_2w_bad_frac,raw_2w_other_frac,percentile_2w_other_frac,count_2w,raw_1m_run_frac,percentile_1m_run_frac,raw_1m_stop_frac,percentile_1m_stop_frac,raw_1m_bad_frac,percentile_1m_bad_frac,raw_1m_other_frac,percentile_1m_other_frac,count_1m
66,2023-05-30T15:50:00.000Z,2023-05-30T16:30:00.000Z,<1Hr,CH-DR_UTIL_WTR:P1836.STAIND,CH-DR_UTIL_WTR,P-1836,P,STAIND,Equipment status,DRUM DR1826 MOTOR C AMPERAGE,0.16666666666666666,p0900-p0950,0.8333333333333334,p0025-p0050,0.0,p0990-p0995,0.0,p0990-p0995,6,0.05555555555555555,p0750-p0900,0.9444444444444444,p0025-p0050,0.0,p0990-p0995,0.0,p0990-p0995,18,0.027777777777777776,p0750-p0900,0.9722222222222222,p0050-p0100,0.0,p0990-p0995,0.0,p0990-p0995,36,0.013888888888888888,p0500-p0750,0.9861111111111112,p0050-p0100,0.0,p0990-p0995,0.0,p0990-p0995,72,0.05555555555555555,p0750-p0900,0.9444444444444444,p0025-p0050,0.0,p0990-p0995,0.0,p0990-p0995,144,0.03125,p0500-p0750,0.96875,p0050-p0100,0.0,p0990-p0995,0.0,p0990-p0995,288,0.008928571428571428,p0250-p0500,0.9910714285714286,p0100-p0250,0.0,p0990-p0995,0.0,p0950-p0975,1008,0.004464285714285714,p0100-p0250,0.9955357142857143,p0250-p0500,0.0,p0990-p0995,0.0,p0900-p0950,2016,0.005370067709549381,p0100-p0250,0.9946299322904506,p0250-p0500,0.0,p0990-p0995,0.0,p0750-p0900,4283
66,2023-05-30T15:50:00.000Z,2023-05-30T16:30:00.000Z,<1Hr,CH-SYRUP:P1603A.STAIND,CH-SYRUP,P-1603A,P,STAIND,Equipment status,SYRUP PUMP B,0.0,p0500-p0750,0.0,p0250-p0500,0.0,p0990-p0995,1.0,p0990-p0995,6,0.0,p0250-p0500,0.0,p0250-p0500,0.0,p0990-p0995,1.0,p0990-p0995,18,0.0,p0250-p0500,0.0,p0250-p0500,0.0,p0990-p0995,1.0,p0990-p0995,36,0.0,p0250-p0500,0.0,p0250-p0500,0.0,p0990-p0995,1.0,p0990-p0995,72,0.0,p0250-p0500,0.0,p0250-p0500,0.0,p0990-p0995,1.0,p0990-p0995,144,0.0,p0250-p0500,0.0,p0250-p0500,0.0,p0990-p0995,1.0,p0990-p0995,288,0.0,p0250-p0500,0.0,p0250-p0500,0.0,p0990-p0995,1.0,p0990-p0995,1008,0.0,p0250-p0500,0.0,p0250-p0500,0.0,p0990-p0995,1.0,p0990-p0995,2016,0.0,p0250-p0500,0.0,p0250-p0500,0.0,p0990-p0995,1.0,p0990-p0995,4283
66,2023-05-30T15:50:00.000Z,2023-05-30T16:30:00.000Z,<1Hr,CH-SYRUP:P1603B.STAIND,CH-SYRUP,P-1603B,P,STAIND,Equipment status,SYRUP TANK TK1602 RECIRC,0.0,p0250-p0500,0.0,p0500-p0750,0.0,p0990-p0995,1.0,p0990-p0995,6,0.0,p0250-p0500,0.0,p0500-p0750,0.0,p0990-p0995,1.0,p0990-p0995,18,0.0,p0250-p0500,0.0,p0500-p0750,0.0,p0990-p0995,1.0,p0990-p0995,36,0.0,p0250-p0500,0.0,p0500-p0750,0.0,p0990-p0995,1.0,p0990-p0995,72,0.0,p0250-p0500,0.0,p0500-p0750,0.0,p0990-p0995,1.0,p0990-p0995,144,0.0,p0250-p0500,0.0,p0250-p0500,0.0,p0990-p0995,1.0,p0990-p0995,288,0.0,p0250-p0500,0.0,p0250-p0500,0.0,p0990-p0995,1.0,p0990-p0995,1008,0.0,p0250-p0500,0.0,p0250-p0500,0.0,p0990-p0995,1.0,p0990-p0995,2016,0.0,p0250-p0500,0.0,p0250-p0500,0.0,p0990-p0995,1.0,p0990-p0995,4283
67,2023-05-30T17:30:00.000Z,2023-05-30T18:00:00.000Z,<1Hr,CH-DRA_COMB_AIR:XV18121.STAIND,CH-DRA_COMB_AIR,XV-18121,XV,STAIND,Status,HOT GAS RECYCLE TEMPERATURE,0.0,p0990-p0995,1.0,p0990-p0995,0.0,p0990-p0995,0.0,p0990-p0995,6,0.0,p0990-p0995,1.0,p0990-p0995,0.0,p0990-p0995,0.0,p0990-p0995,18,0.0,p0975-p0990,1.0,p0990-p0995,0.0,p0990-p0995,0.0,p0990-p0995,36,0.0,p0950-p0975,1.0,p0990-p0995,0.0,p0990-p0995,0.0,p0990-p0995,72,0.0,p0950-p0975,1.0,p0990-p0995,0.0,p0990-p0995,0.0,p0990-p0995,144,0.0,p0900-p0950,1.0,p0990-p0995,0.0,p0990-p0995,0.0,p0990-p0995,288,0.0,p0500-p0750,1.0,p0990-p0995,0.0,p0990-p0995,0.0,p0990-p0995,1008,0.0,p0500-p0750,1.0,p0990-p0995,0.0,p0990-p0995,0.0,p0990-p0995,2016,7.010983874737088E-4,p0750-p0900,0.9992989016125263,p0025-p0050,0.0,p0990-p0995,0.0,p0990-p0995,4279
67,2023-05-30T17:30:00.000Z,2023-05-30T18:00:00.000Z,<1Hr,CH-DRYER_A:CV1827.STAIND,CH-DRYER_A,CV-1827,CV,STAIND,Equipment status,INFEED CONVEYOR,1.0,p0990-p0995,0.0,p0975-p0990,0.0,p0990-p0995,0.0,p0990-p0995,6,1.0,p0990-p0995,0.0,p0950-p0975,0.0,p0990-p0995,0.0,p0990-p0995,18,1.0,p0990-p0995,0.0,p0950-p0975,0.0,p0990-p0995,0.0,p0990-p0995,36,1.0,p0990-p0995,0.0,p0900-p0950,0.0,p0990-p0995,0.0,p0990-p0995,72,1.0,p0990-p0995,0.0,p0750-p0900,0.0,p0990-p0995,0.0,p0990-p0995,144,0.9965277777777778,p0050-p0100,0.003472222222222222,p0900-p0950,0.0,p0990-p0995,0.0,p0990-p0995,288,0.998015873015873,p0050-p0100,0.001984126984126984,p0500-p0750,0.0,p0990-p0995,0.0,p0990-p0995,1008,0.9990079365079365,p0100-p0250,9.92063492063492E-4,p0500-p0750,0.0,p0990-p0995,0.0,p0990-p0995,2016,0.9981304043000702,p0050-p0100,0.0018695956999298902,p0500-p0750,0.0,p0990-p0995,0.0,p0990-p0995,4279
67,2023-05-30T17:30:00.000Z,2023-05-30T18:00:00.000Z,<1Hr,CH-DRYER_A:XV18142.STAIND,CH-DRYER_A,XV-18142,XV,STAIND,Status,PARTICULATE INDICATION,0.0,p0990-p0995,1.0,p0990-p0995,0.0,p0990-p0995,0.0,p0990-p0995,6,0.0,p0990-p0995,1.0,p0990-p0995,0.0,p0990-p0995,0.0,p0990-p0995,18,0.0,p0975-p0990,1.0,p0990-p0995,0.0,p0990-p0995,0.0,p0990-p0995,36,0.0,p0950-p0975,1.0,p0990-p0995,0.0,p0990-p0995,0.0,p0990-p0995,72,0.0,p0950-p0975,1.0,p0990-p0995,0.0,p0990-p0995,0.0,p0990-p0995,144,0.0,p0900-p0950,1.0,p0990-p0995,0.0,p0990-p0995,0.0,p0990-p0995,288,0.0,p0500-p0750,1.0,p0990-p0995,0.0,p0990-p0995,0.0,p0990-p0995,1008,0.0,p0500-p0750,1.0,p0990-p0995,0.0,p0990-p0995,0.0,p0990-p0995,2016,7.010983874737088E-4,p0750-p0900,0.9992989016125263,p0025-p0050,0.0,p0990-p0995,0.0,p0990-p0995,4279
67,2023-05-30T17:30:00.000Z,2023-05-30T18:00:00.000Z,<1Hr,CH-DRYER_D:CV1804D.STAIND,CH-DRYER_D,CV-1804D,CV,STAIND,Equipment status,DRUM DISCHARGE SCREW CVYR,1.0,p0990-p0995,0.0,p0750-p0900,0.0,p0990-p0995,0.0,p0990-p0995,6,1.0,p0990-p0995,0.0,p0750-p0900,0.0,p0990-p0995,0.0,p0990-p0995,18,1.0,p0990-p0995,0.0,p0750-p0900,0.0,p0990-p0995,0.0,p0990-p0995,36,1.0,p0990-p0995,0.0,p0750-p0900,0.0,p0990-p0995,0.0,p0990-p0995,72,0.9583333333333334,p0050-p0100,0.041666666666666664,p0500-p0750,0.0,p0990-p0995,0.0,p0990-p0995,144,0.8263888888888888,p0025-p0050,0.1736111111111111,p0750-p0900,0.0,p0990-p0995,0.0,p0975-p0990,288,0.9503968253968254,p0050-p0100,0.0496031746031746,p0500-p0750,0.0,p0990-p0995,0.0,p0950-p0975,1008,0.9751984126984127,p0100-p0250,0.0248015873015873,p0250-p0500,0.0,p0990-p0995,0.0,p0900-p0950,2016,0.9845758354755784,p0250-p0500,0.015424164524421594,p0100-p0250,0.0,p0990-p0995,0.0,p0750-p0900,4279
67,2023-05-30T17:30:00.000Z,2023-05-30T18:00:00.000Z,<1Hr,CH-DR_DUSTCOLL:RV1834.STAIND,CH-DR_DUSTCOLL,RV-1834,RV,STAIND,Equipment status,DRUM DR1826 MASTER  START,1.0,p0990-p0995,0.0,p0990-p0995,0.0,p0990-p0995,0.0,p0990-p0995,6,1.0,p0990-p0995,0.0,p0975-p0990,0.0,p0990-p0995,0.0,p0990-p0995,18,1.0,p0990-p0995,0.0,p0950-p0975,0.0,p0990-p0995,0.0,p0990-p0995,36,1.0,p0990-p0995,0.0,p0950-p0975,0.0,p0990-p0995,0.0,p0990-p0995,72,1.0,p0990-p0995,0.0,p0900-p0950,0.0,p0990-p0995,0.0,p0990-p0995,144,1.0,p0990-p0995,0.0,p0750-p0900,0.0,p0990-p0995,0.0,p0990-p0995,288,1.0,p0990-p0995,0.0,p0500-p0750,0.0,p0990-p0995,0.0,p0990-p0995,1008,1.0,p0990-p0995,0.0,p0250-p0500,0.0,p0990-p0995,0.0,p0990-p0995,2016,0.999065202150035,p0050-p0100,9.347978499649451E-4,p0500-p0750,0.0,p0990-p0995,0.0,p0990-p0995,4279
67,2023-05-30T17:30:00.000Z,2023-05-30T18:00:00.000Z,<1Hr,CH-DR_UTIL_WTR:P1837.STAIND,CH-DR_UTIL_WTR,P-1837,P,STAIND,Equipment status,DRUM DR1826 MOTOR D AMPERAGE,1.0,p0990-p0995,0.0,p0990-p0995,0.0,p0990-p0995,0.0,p0990-p0995,6,1.0,p0990-p0995,0.0,p0975-p0990,0.0,p0990-p0995,0.0,p0990-p0995,18,1.0,p0990-p0995,0.0,p0950-p0975,0.0,p0990-p0995,0.0,p0990-p0995,36,1.0,p0990-p0995,0.0,p0950-p0975,0.0,p0990-p0995,0.0,p0990-p0995,72,1.0,p0990-p0995,0.0,p0900-p0950,0.0,p0990-p0995,0.0,p0975-p0990,144,1.0,p0990-p0995,0.0,p0750-p0900,0.0,p0990-p0995,0.0,p0950-p0975,288,1.0,p0990-p0995,0.0,p0500-p0750,0.0,p0990-p0995,0.0,p0900-p0950,1008,1.0,p0990-p0995,0.0,p0250-p0500,0.0,p0990-p0995,0.0,p0750-p0900,2016,0.9992989016125263,p0050-p0100,7.010983874737088E-4,p0500-p0750,0.0,p0990-p0995,0.0,p0500-p0750,4279
68,2023-05-31T14:00:00.000Z,2023-05-31T18:40:00.000Z,3-12Hr,CH-DRA_COMB_AIR:XV18183.STAIND,CH-DRA_COMB_AIR,XV-18183,XV,STAIND,Status,CV1826A SPEED SWITCH,0.0,p0500-p0750,1.0,p0990-p0995,0.0,p0990-p0995,0.0,p0990-p0995,6,0.0,p0500-p0750,1.0,p0990-p0995,0.0,p0990-p0995,0.0,p0990-p0995,18,0.0,p0500-p0750,1.0,p0990-p0995,0.0,p0990-p0995,0.0,p0990-p0995,36,0.0,p0500-p0750,1.0,p0990-p0995,0.0,p0990-p0995,0.0,p0990-p0995,72,0.125,p0500-p0750,0.875,p0050-p0100,0.0,p0990-p0995,0.0,p0990-p0995,144,0.15625,p0500-p0750,0.84375,p0050-p0100,0.0,p0990-p0995,0.0,p0990-p0995,288,0.08035714285714286,p0250-p0500,0.9196428571428571,p0100-p0250,0.0,p0990-p0995,0.0,p0990-p0995,1008,0.04017857142857143,p0100-p0250,0.9598214285714286,p0250-p0500,0.0,p0990-p0995,0.0,p0990-p0995,2016,0.15434985968194576,p0250-p0500,0.8456501403180543,p0100-p0250,0.0,p0990-p0995,0.0,p0990-p0995,4276
68,2023-05-31T14:00:00.000Z,2023-05-31T18:40:00.000Z,3-12Hr,CH-DRA_CYCLNS:CV1831.STAIND,CH-DRA_CYCLNS,CV-1831,CV,STAIND,Equipment status,CYCLONE SCREW CONVEYOR,1.0,p0990-p0995,0.0,p0990-p0995,0.0,p0990-p0995,0.0,p0990-p0995,6,1.0,p0990-p0995,0.0,p0975-p0990,0.0,p0990-p0995,0.0,p0990-p0995,18,1.0,p0990-p0995,0.0,p0975-p0990,0.0,p0990-p0995,0.0,p0990-p0995,36,1.0,p0990-p0995,0.0,p0950-p0975,0.0,p0990-p0995,0.0,p0990-p0995,72,1.0,p0990-p0995,0.0,p0900-p0950,0.0,p0990-p0995,0.0,p0990-p0995,144,1.0,p0990-p0995,0.0,p0750-p0900,0.0,p0990-p0995,0.0,p0990-p0995,288,1.0,p0990-p0995,0.0,p0500-p0750,0.0,p0990-p0995,0.0,p0990-p0995,1008,1.0,p0990-p0995,0.0,p0250-p0500,0.0,p0990-p0995,0.0,p0990-p0995,2016,0.9990645463049579,p0050-p0100,9.354536950420954E-4,p0500-p0750,0.0,p0990-p0995,0.0,p0990-p0995,4276
68,2023-05-31T14:00:00.000Z,2023-05-31T18:40:00.000Z,3-12Hr,CH-DRYER_A:CV1826A.STAIND,CH-DRYER_A,CV-1826A,CV,STAIND,Equipment status,DOSING BIN SCREW CVYR A,0.8333333333333334,p0010-p0025,0.16666666666666666,p0950-p0975,0.0,p0990-p0995,0.0,p0990-p0995,6,0.9444444444444444,p0010-p0025,0.05555555555555555,p0900-p0950,0.0,p0990-p0995,0.0,p0990-p0995,18,0.9722222222222222,p0025-p0050,0.027777777777777776,p0750-p0900,0.0,p0990-p0995,0.0,p0990-p0995,36,0.9861111111111112,p0050-p0100,0.013888888888888888,p0500-p0750,0.0,p0990-p0995,0.0,p0990-p0995,72,0.9236111111111112,p0025-p0050,0.0763888888888889,p0750-p0900,0.0,p0990-p0995,0.0,p0975-p0990,144,0.9027777777777778,p0010-p0025,0.09722222222222222,p0900-p0950,0.0,p0990-p0995,0.0,p0950-p0975,288,0.9662698412698413,p0050-p0100,0.03373015873015873,p0500-p0750,0.0,p0990-p0995,0.0,p0900-p0950,1008,0.9831349206349206,p0100-p0250,0.016865079365079364,p0250-p0500,0.0,p0990-p0995,0.0,p0750-p0900,2016,0.9796538821328344,p0100-p0250,0.020346117867165576,p0250-p0500,0.0,p0990-p0995,0.0,p0500-p0750,4276
68,2023-05-31T14:00:00.000Z,2023-05-31T18:40:00.000Z,3-12Hr,CH-DRYER_A:CV1830.STAIND,CH-DRYER_A,CV-1830,CV,STAIND,Equipment status,RECYCLE DRAG CONVEYOR,1.0,p0990-p0995,0.0,p0990-p0995,0.0,p0990-p0995,0.0,p0990-p0995,6,1.0,p0990-p0995,0.0,p0975-p0990,0.0,p0990-p0995,0.0,p0990-p0995,18,1.0,p0990-p0995,0.0,p0975-p0990,0.0,p0990-p0995,0.0,p0990-p0995,36,1.0,p0990-p0995,0.0,p0950-p0975,0.0,p0990-p0995,0.0,p0990-p0995,72,1.0,p0990-p0995,0.0,p0900-p0950,0.0,p0990-p0995,0.0,p0990-p0995,144,1.0,p0990-p0995,0.0,p0750-p0900,0.0,p0990-p0995,0.0,p0990-p0995,288,1.0,p0990-p0995,0.0,p0500-p0750,0.0,p0990-p0995,0.0,p0990-p0995,1008,1.0,p0990-p0995,0.0,p0250-p0500,0.0,p0990-p0995,0.0,p0990-p0995,2016,0.9990645463049579,p0050-p0100,9.354536950420954E-4,p0500-p0750,0.0,p0990-p0995,0.0,p0990-p0995,4276
68,2023-05-31T14:00:00.000Z,2023-05-31T18:40:00.000Z,3-12Hr,CH-DRYER_A:KS18145A.STAIND,CH-DRYER_A,KS-18145A,KS,STAIND,Equipment status,DRUM DR1826 FRONT LUBEN TIMER,0.0,p0990-p0995,1.0,p0990-p0995,0.0,p0990-p0995,0.0,p0990-p0995,6,0.0,p0990-p0995,1.0,p0990-p0995,0.0,p0990-p0995,0.0,p0990-p0995,18,0.0,p0990-p0995,1.0,p0990-p0995,0.0,p0990-p0995,0.0,p0990-p0995,36,0.0,p0990-p0995,1.0,p0990-p0995,0.0,p0990-p0995,0.0,p0990-p0995,72,0.0,p0990-p0995,1.0,p0990-p0995,0.0,p0990-p0995,0.0,p0990-p0995,144,0.0,p0990-p0995,1.0,p0990-p0995,0.0,p0990-p0995,0.0,p0990-p0995,288,0.0,p0990-p0995,1.0,p0990-p0995,0.0,p0990-p0995,0.0,p0990-p0995,1008,0.0,p0990-p0995,1.0,p0990-p0995,0.0,p0990-p0995,0.0,p0990-p0995,2016,0.0,p0990-p0995,1.0,p0990-p0995,0.0,p0990-p0995,0.0,p0990-p0995,4276
68,2023-05-31T14:00:00.000Z,2023-05-31T18:40:00.000Z,3-12Hr,CH-DRYER_A:P1826.STAIND,CH-DRYER_A,P-1826,P,STAIND,Equipment status,PUMP P1836,0.0,p0500-p0750,1.0,p0990-p0995,0.0,p0990-p0995,0.0,p0990-p0995,6,0.0,p0250-p0500,1.0,p0990-p0995,0.0,p0990-p0995,0.0,p0990-p0995,18,0.027777777777777776,p0500-p0750,0.9722222222222222,p0250-p0500,0.0,p0990-p0995,0.0,p0990-p0995,36,0.027777777777777776,p0250-p0500,0.9722222222222222,p0250-p0500,0.0,p0990-p0995,0.0,p0990-p0995,72,0.020833333333333332,p0100-p0250,0.9791666666666666,p0250-p0500,0.0,p0990-p0995,0.0,p0990-p0995,144,0.020833333333333332,p0100-p0250,0.9791666666666666,p0250-p0500,0.0,p0990-p0995,0.0,p0990-p0995,288,0.013888888888888888,p0050-p0100,0.9861111111111112,p0500-p0750,0.0,p0990-p0995,0.0,p0990-p0995,1008,0.013392857142857142,p0050-p0100,0.9866071428571429,p0500-p0750,0.0,p0990-p0995,0.0,p0990-p0995,2016,0.04420018709073901,p0500-p0750,0.955799812909261,p0050-p0100,0.0,p0990-p0995,0.0,p0990-p0995,4276
68,2023-05-31T14:00:00.000Z,2023-05-31T18:40:00.000Z,3-12Hr,CH-DRYER_D_BMS:BL1801D.STAIND,CH-DRYER_D_BMS,BL-1801D,BL,STAIND,Equipment status,DUMP PAD ROTARY VALVE,0.0,p0990-p0995,0.0,p0990-p0995,0.0,p0990-p0995,1.0,p0990-p0995,6,0.0,p0990-p0995,0.0,p0990-p0995,0.0,p0990-p0995,1.0,p0990-p0995,18,0.0,p0990-p0995,0.0,p0990-p0995,0.0,p0990-p0995,1.0,p0990-p0995,36,0.0,p0990-p0995,0.0,p0990-p0995,0.0,p0990-p0995,1.0,p0990-p0995,72,0.0,p0990-p0995,0.0,p0990-p0995,0.0,p0990-p0995,1.0,p0990-p0995,144,0.0,p0990-p0995,0.0,p0990-p0995,0.0,p0990-p0995,1.0,p0990-p0995,288,0.0,p0990-p0995,0.0,p0990-p0995,0.0,p0990-p0995,1.0,p0990-p0995,1008,0.0,p0990-p0995,0.0,p0990-p0995,0.0,p0990-p0995,1.0,p0990-p0995,2016,0.0,p0990-p0995,0.0,p0990-p0995,0.0,p0990-p0995,1.0,p0990-p0995,4276
68,2023-05-31T14:00:00.000Z,2023-05-31T18:40:00.000Z,3-12Hr,CH-DRYER_D_CY:CV1813D.STAIND,CH-DRYER_D_CY,CV-1813D,CV,STAIND,Equipment status,DRYER EXH TEMP DOSING BIN,1.0,p0990-p0995,0.0,p0900-p0950,0.0,p0990-p0995,0.0,p0750-p0900,6,1.0,p0990-p0995,0.0,p0900-p0950,0.0,p0990-p0995,0.0,p0750-p0900,18,1.0,p0990-p0995,0.0,p0900-p0950,0.0,p0990-p0995,0.0,p0750-p0900,36,1.0,p0990-p0995,0.0,p0750-p0900,0.0,p0990-p0995,0.0,p0750-p0900,72,1.0,p0990-p0995,0.0,p0750-p0900,0.0,p0990-p0995,0.0,p0750-p0900,144,0.8958333333333334,p0050-p0100,0.10416666666666667,p0750-p0900,0.0,p0990-p0995,0.0,p0750-p0900,288,0.9503968253968254,p0050-p0100,0.0496031746031746,p0500-p0750,0.0,p0990-p0995,0.0,p0750-p0900,1008,0.9751984126984127,p0100-p0250,0.0248015873015873,p0250-p0500,0.0,p0990-p0995,0.0,p0750-p0900,2016,0.9876052385406923,p0250-p0500,0.012394761459307764,p0100-p0250,0.0,p0990-p0995,0.0,p0750-p0900,4276
68,2023-05-31T14:00:00.000Z,2023-05-31T18:40:00.000Z,3-12Hr,CH-DR_DUSTCOLL:CV1834.STAIND,CH-DR_DUSTCOLL,CV-1834,CV,STAIND,Equipment status,DOSING BIN SCREW CVYR A,1.0,p0990-p0995,0.0,p0990-p0995,0.0,p0990-p0995,0.0,p0990-p0995,6,1.0,p0990-p0995,0.0,p0990-p0995,0.0,p0990-p0995,0.0,p0990-p0995,18,1.0,p0990-p0995,0.0,p0975-p0990,0.0,p0990-p0995,0.0,p0990-p0995,36,1.0,p0990-p0995,0.0,p0950-p0975,0.0,p0990-p0995,0.0,p0990-p0995,72,1.0,p0990-p0995,0.0,p0900-p0950,0.0,p0990-p0995,0.0,p0990-p0995,144,1.0,p0990-p0995,0.0,p0750-p0900,0.0,p0990-p0995,0.0,p0990-p0995,288,1.0,p0990-p0995,0.0,p0500-p0750,0.0,p0990-p0995,0.0,p0990-p0995,1008,1.0,p0990-p0995,0.0,p0250-p0500,0.0,p0990-p0995,0.0,p0990-p0995,2016,0.9990645463049579,p0050-p0100,9.354536950420954E-4,p0500-p0750,0.0,p0990-p0995,0.0,p0990-p0995,4276
70,2023-06-08T03:40:00.000Z,2023-06-08T04:20:00.000Z,<1Hr,CH-DRA_COMB_AIR:XV18121.STAIND,CH-DRA_COMB_AIR,XV-18121,XV,STAIND,Status,HOT GAS RECYCLE TEMPERATURE,0.0,p0990-p0995,1.0,p0990-p0995,0.0,p0990-p0995,0.0,p0990-p0995,6,0.0,p0990-p0995,1.0,p0990-p0995,0.0,p0990-p0995,0.0,p0990-p0995,18,0.0,p0975-p0990,1.0,p0990-p0995,0.0,p0990-p0995,0.0,p0990-p0995,36,0.0,p0950-p0975,1.0,p0990-p0995,0.0,p0990-p0995,0.0,p0990-p0995,72,0.0,p0950-p0975,1.0,p0990-p0995,0.0,p0990-p0995,0.0,p0990-p0995,144,0.0,p0900-p0950,1.0,p0990-p0995,0.0,p0990-p0995,0.0,p0990-p0995,288,0.0,p0500-p0750,1.0,p0990-p0995,0.0,p0990-p0995,0.0,p0990-p0995,1008,0.0,p0500-p0750,1.0,p0990-p0995,0.0,p0990-p0995,0.0,p0990-p0995,2016,7.057163020465773E-4,p0750-p0900,0.9992942836979535,p0025-p0050,0.0,p0990-p0995,0.0,p0990-p0995,4251
70,2023-06-08T03:40:00.000Z,2023-06-08T04:20:00.000Z,<1Hr,CH-DRA_CYCLNS:XV18174.STAIND,CH-DRA_CYCLNS,XV-18174,XV,STAIND,Status,DRYER A DIFF PRESSURE,0.0,p0990-p0995,1.0,p0990-p0995,0.0,p0990-p0995,0.0,p0900-p0950,6,0.0,p0990-p0995,1.0,p0990-p0995,0.0,p0990-p0995,0.0,p0900-p0950,18,0.0,p0975-p0990,1.0,p0990-p0995,0.0,p0990-p0995,0.0,p0900-p0950,36,0.0,p0950-p0975,1.0,p0990-p0995,0.0,p0990-p0995,0.0,p0750-p0900,72,0.0,p0950-p0975,1.0,p0990-p0995,0.0,p0990-p0995,0.0,p0750-p0900,144,0.0,p0900-p0950,1.0,p0990-p0995,0.0,p0990-p0995,0.0,p0750-p0900,288,0.0,p0500-p0750,1.0,p0990-p0995,0.0,p0990-p0995,0.0,p0500-p0750,1008,0.0,p0500-p0750,1.0,p0990-p0995,0.0,p0990-p0995,0.0,p0500-p0750,2016,7.057163020465773E-4,p0750-p0900,0.9992942836979535,p0050-p0100,0.0,p0990-p0995,0.0,p0500-p0750,4251
70,2023-06-08T03:40:00.000Z,2023-06-08T04:20:00.000Z,<1Hr,CH-DRYER_A:CV1826A.STAIND,CH-DRYER_A,CV-1826A,CV,STAIND,Equipment status,DOSING BIN SCREW CVYR A,0.3333333333333333,p0005-p0010,0.6666666666666666,p0950-p0975,0.0,p0990-p0995,0.0,p0990-p0995,6,0.7777777777777778,p0010-p0025,0.2222222222222222,p0900-p0950,0.0,p0990-p0995,0.0,p0990-p0995,18,0.8888888888888888,p0025-p0050,0.1111111111111111,p0900-p0950,0.0,p0990-p0995,0.0,p0990-p0995,36,0.9444444444444444,p0025-p0050,0.05555555555555555,p0750-p0900,0.0,p0990-p0995,0.0,p0990-p0995,72,0.9722222222222222,p0050-p0100,0.027777777777777776,p0500-p0750,0.0,p0990-p0995,0.0,p0975-p0990,144,0.9861111111111112,p0100-p0250,0.013888888888888888,p0250-p0500,0.0,p0990-p0995,0.0,p0950-p0975,288,0.996031746031746,p0250-p0500,0.003968253968253968,p0100-p0250,0.0,p0990-p0995,0.0,p0900-p0950,1008,0.9766865079365079,p0100-p0250,0.023313492063492064,p0250-p0500,0.0,p0990-p0995,0.0,p0750-p0900,2016,0.980004704775347,p0100-p0250,0.01999529522465302,p0250-p0500,0.0,p0990-p0995,0.0,p0500-p0750,4251
