Tag_Full,Value_String,Timestamp,DataType,Value_Numeric,Reason_No_Data
CH-ML:DDGSbuilding.Percent.Balling,9.5,2024-01-19T19:00:00.000Z,Numeric,9.5,
CH-ML:DDGSbuilding.Percent.Balling,4.5,2024-01-20T08:15:00.000Z,Numeric,4.5,
CH-ML:DDGSbuilding.Percent.Balling,6.199999809,2024-01-20T19:00:00.000Z,Numeric,6.199999809,
CH-ML:DDGSbuilding.Percent.Balling,6.5,2024-01-21T08:15:00.000Z,Numeric,6.5,
CH-ML:DDGSbuilding.Percent.Balling,4,2024-01-21T20:00:00.000Z,Numeric,4.0,
CH-ML:DDGSbuilding.Percent.Balling,2.890000105,2024-01-22T07:00:00.000Z,Numeric,2.890000105,
CH-ML:DDGSbuilding.Percent.Balling,3.059999943,2024-01-23T07:00:00.000Z,Numeric,3.059999943,
CH-ML:DDGSbuilding.Percent.Balling,3.869999886,2024-01-23T20:00:00.000Z,Numeric,3.869999886,
CH-ML:DDGSbuilding.Percent.Balling,3.599999905,2024-01-24T07:00:00.000Z,Numeric,3.599999905,
CH-ML:DDGSbuilding.Percent.Balling,3.960000038,2024-01-24T19:00:00.000Z,Numeric,3.960000038,
CH-ML:DDGSbuilding.Percent.Balling,10,2024-01-25T09:00:00.000Z,Numeric,10.0,
CH-ML:DDGSbuilding.Percent.Balling,6,2024-01-25T20:00:00.000Z,Numeric,6.0,
CH-ML:DDGSbuilding.Percent.Balling,5.199999809,2024-01-26T09:00:00.000Z,Numeric,5.199999809,
CH-ML:DDGSbuilding.Percent.Balling,9.5,2024-01-26T20:00:00.000Z,Numeric,9.5,
CH-ML:DDGSbuilding.Percent.Balling,7,2024-01-27T09:00:00.000Z,Numeric,7.0,
CH-ML:DDGSbuilding.Percent.Balling,3.420000076,2024-01-27T19:00:00.000Z,Numeric,3.420000076,
CH-ML:DDGSbuilding.Percent.Balling,8,2024-01-28T08:00:00.000Z,Numeric,8.0,
CH-ML:DDGSbuilding.Percent.Balling,6.400000095,2024-01-28T19:00:00.000Z,Numeric,6.400000095,
CH-ML:DDGSbuilding.Percent.Balling,9.699999809,2024-01-29T20:00:00.000Z,Numeric,9.699999809,
CH-ML:DDGSbuilding.Percent.Balling,6.980000019,2024-01-30T10:00:00.000Z,Numeric,6.980000019,
CH-ML:DDGSbuilding.Percent.Balling,8.899999619,2024-01-30T20:00:00.000Z,Numeric,8.899999619,
CH-ML:DDGSbuilding.Percent.Balling,1,2024-01-31T20:00:00.000Z,Numeric,1.0,
CH-ML:DDGSbuilding.Percent.Balling,7.369999886,2024-02-01T07:00:00.000Z,Numeric,7.369999886,
CH-ML:DDGSbuilding.Percent.Balling,13.5,2024-02-02T09:09:00.000Z,Numeric,13.5,
CH-ML:DDGSbuilding.Percent.Balling,10.34000015,2024-02-03T07:00:00.000Z,Numeric,10.34000015,
CH-ML:DDGSbuilding.Percent.Balling,6.889999866,2024-02-03T20:00:00.000Z,Numeric,6.889999866,
CH-ML:DDGSbuilding.Percent.Balling,5.099999905,2024-02-04T07:00:00.000Z,Numeric,5.099999905,
CH-ML:DDGSbuilding.Percent.Balling,9.100000381,2024-02-05T08:15:00.000Z,Numeric,9.100000381,
CH-ML:DDGSbuilding.Percent.Balling,8.199999809,2024-02-05T19:00:00.000Z,Numeric,8.199999809,
CH-ML:DDGSbuilding.Percent.Balling,7,2024-02-06T08:15:00.000Z,Numeric,7.0,
CH-ML:DDGSbuilding.Percent.Balling,6.800000191,2024-02-06T19:00:00.000Z,Numeric,6.800000191,
CH-ML:DDGSbuilding.Percent.Balling,11,2024-02-07T07:00:00.000Z,Numeric,11.0,
CH-ML:DDGSbuilding.Percent.Balling,6.199999809,2024-02-07T19:28:00.000Z,Numeric,6.199999809,
CH-ML:DDGSbuilding.Percent.Balling,3.470000029,2024-02-08T08:00:00.000Z,Numeric,3.470000029,
CH-ML:DDGSbuilding.Percent.Balling,0.800000012,2024-02-08T20:00:00.000Z,Numeric,0.800000012,
CH-ML:DDGSbuilding.Percent.Balling,5.960000038,2024-02-09T09:24:00.000Z,Numeric,5.960000038,
CH-ML:DDGSbuilding.Percent.Balling,9.050000191,2024-02-10T14:20:00.000Z,Numeric,9.050000191,
CH-ML:DDGSbuilding.Percent.Balling,10.72000027,2024-02-11T09:52:00.000Z,Numeric,10.72000027,
CH-ML:DDGSbuilding.Percent.Balling,6.179999828,2024-02-11T20:23:00.000Z,Numeric,6.179999828,
CH-ML:DDGSbuilding.Percent.Balling,9.850000381,2024-02-12T07:00:00.000Z,Numeric,9.850000381,
CH-ML:DDGSbuilding.Percent.Balling,11.27999973,2024-02-12T19:00:00.000Z,Numeric,11.27999973,
CH-ML:DDGSbuilding.Percent.Balling,10.10999966,2024-02-13T19:00:00.000Z,Numeric,10.10999966,
CH-ML:DDGSbuilding.Percent.Balling,12.10000038,2024-02-14T07:00:00.000Z,Numeric,12.10000038,
CH-ML:DDGSbuilding.Percent.Balling,6.670000076,2024-02-14T19:00:00.000Z,Numeric,6.670000076,
CH-ML:DDGSbuilding.Percent.Balling,9.300000191,2024-02-15T08:00:00.000Z,Numeric,9.300000191,
CH-ML:DDGSbuilding.Percent.Balling,6.889999866,2024-02-15T19:00:00.000Z,Numeric,6.889999866,
CH-ML:DDGSbuilding.Percent.Balling,15.60000038,2024-02-16T09:25:00.000Z,Numeric,15.60000038,
CH-ML:DDGSbuilding.Percent.Balling,6.349999905,2024-02-16T13:41:00.000Z,Numeric,6.349999905,
CH-ML:DDGSbuilding.Percent.Balling,11.03999996,2024-02-17T07:00:00.000Z,Numeric,11.03999996,
CH-ML:DDGSbuilding.Percent.Balling,9.100000381,2024-02-17T19:00:00.000Z,Numeric,9.100000381,
CH-ML:DDGSbuilding.Percent.Balling,9.100000381,2024-02-18T07:00:00.000Z,Numeric,9.100000381,
CH-ML:DDGSbuilding.Percent.Balling,8.430000305,2024-02-18T20:00:00.000Z,Numeric,8.430000305,
CH-ML:DDGSbuilding.Percent.Balling,5.75,2024-02-19T07:00:00.000Z,Numeric,5.75,
CH-ML:DDGSbuilding.Percent.Balling,20.89999962,2024-02-19T20:00:00.000Z,Numeric,20.89999962,
CH-ML:DDGSbuilding.Percent.Balling,8.25,2024-02-20T07:00:00.000Z,Numeric,8.25,
CH-ML:DDGSbuilding.Percent.Balling,15.30000019,2024-02-21T07:00:00.000Z,Numeric,15.30000019,
CH-ML:DDGSbuilding.Percent.Balling,6.610000134,2024-02-21T20:00:00.000Z,Numeric,6.610000134,
CH-ML:DDGSbuilding.Percent.Balling,7.199999809,2024-02-22T07:00:00.000Z,Numeric,7.199999809,
CH-ML:DDGSbuilding.Percent.Balling,2.769999981,2024-02-22T20:47:00.000Z,Numeric,2.769999981,
CH-ML:DDGSbuilding.Percent.Balling,6.5,2024-02-24T08:45:00.000Z,Numeric,6.5,
CH-ML:DDGSbuilding.Percent.Balling,10,2024-02-24T23:14:00.000Z,Numeric,10.0,
CH-ML:DDGSbuilding.Percent.Balling,5,2024-02-25T08:17:00.000Z,Numeric,5.0,
CH-ML:DDGSbuilding.Percent.Balling,6,2024-02-25T13:00:00.000Z,Numeric,6.0,
CH-ML:DDGSbuilding.Percent.Balling,6.900000095,2024-02-26T08:55:00.000Z,Numeric,6.900000095,
CH-ML:DDGSbuilding.Percent.Balling,7.199999809,2024-02-26T20:00:00.000Z,Numeric,7.199999809,
CH-ML:DDGSbuilding.Percent.Balling,4.099999905,2024-02-27T09:04:00.000Z,Numeric,4.099999905,
CH-ML:DDGSbuilding.Percent.Balling,1.950000048,2024-02-28T08:40:00.000Z,Numeric,1.950000048,
CH-ML:DDGSbuilding.Percent.Balling,7,2024-02-28T20:15:00.000Z,Numeric,7.0,
CH-ML:DDGSbuilding.Percent.Balling,6,2024-02-29T07:00:00.000Z,Numeric,6.0,
CH-ML:DDGSbuilding.Percent.Balling,7.099999905,2024-02-29T20:15:00.000Z,Numeric,7.099999905,
CH-ML:DDGSbuilding.Percent.Balling,2.410000086,2024-03-01T09:07:00.000Z,Numeric,2.410000086,
CH-ML:DDGSbuilding.Percent.Balling,10.85000038,2024-03-01T20:00:00.000Z,Numeric,10.85000038,
CH-ML:DDGSbuilding.Percent.Balling,4.449999809,2024-03-02T07:00:00.000Z,Numeric,4.449999809,
CH-ML:DDGSbuilding.Percent.Balling,6.139999866,2024-03-02T19:45:00.000Z,Numeric,6.139999866,
CH-ML:DDGSbuilding.Percent.Balling,12.44999981,2024-03-04T00:08:00.000Z,Numeric,12.44999981,
CH-ML:DDGSbuilding.Percent.Balling,10.89999962,2024-03-04T08:15:00.000Z,Numeric,10.89999962,
CH-ML:DDGSbuilding.Percent.Balling,7.679999828,2024-03-04T19:39:00.000Z,Numeric,7.679999828,
CH-ML:DDGSbuilding.Percent.Balling,6.099999905,2024-03-06T19:00:00.000Z,Numeric,6.099999905,
CH-ML:DDGSbuilding.Percent.Balling,13,2024-03-07T08:58:00.000Z,Numeric,13.0,
CH-ML:DDGSbuilding.Percent.Balling,12,2024-03-07T20:00:00.000Z,Numeric,12.0,
CH-ML:DDGSbuilding.Percent.Balling,8.739999771,2024-03-08T09:32:00.000Z,Numeric,8.739999771,
CH-ML:DDGSbuilding.Percent.Balling,8.600000381,2024-03-08T20:15:00.000Z,Numeric,8.600000381,
CH-ML:DDGSbuilding.Percent.Balling,3.470000029,2024-03-09T08:00:00.000Z,Numeric,3.470000029,
CH-ML:DDGSbuilding.Percent.Balling,4.599999905,2024-03-09T20:00:00.000Z,Numeric,4.599999905,
CH-ML:DDGSbuilding.Percent.Balling,6.03000021,2024-03-10T08:00:00.000Z,Numeric,6.03000021,
CH-ML:DDGSbuilding.Percent.Balling,11,2024-03-11T07:30:00.000Z,Numeric,11.0,
CH-ML:DDGSbuilding.Percent.Balling,7.039999962,2024-03-11T19:00:00.000Z,Numeric,7.039999962,
CH-ML:DDGSbuilding.Percent.Balling,10.10000038,2024-03-12T07:00:00.000Z,Numeric,10.10000038,
CH-ML:DDGSbuilding.Percent.Balling,10.30000019,2024-03-12T19:00:00.000Z,Numeric,10.30000019,
CH-ML:DDGSbuilding.Percent.Balling,5.96999979,2024-03-13T19:42:00.000Z,Numeric,5.96999979,
CH-ML:DDGSbuilding.Percent.Balling,9.100000381,2024-03-14T08:15:00.000Z,Numeric,9.100000381,
CH-ML:DDGSbuilding.Percent.Balling,3.910000086,2024-03-14T19:00:00.000Z,Numeric,3.910000086,
CH-ML:DDGSbuilding.Percent.Balling,8.699999809,2024-03-15T08:00:00.000Z,Numeric,8.699999809,
CH-ML:DDGSbuilding.Percent.Balling,5.25,2024-03-15T20:23:00.000Z,Numeric,5.25,
CH-ML:DDGSbuilding.Percent.Balling,6.099999905,2024-03-16T08:00:00.000Z,Numeric,6.099999905,
CH-ML:DDGSbuilding.Percent.Balling,1.399999976,2024-03-16T19:00:00.000Z,Numeric,1.399999976,
CH-ML:DDGSbuilding.Percent.Balling,13.02000046,2024-03-17T22:32:00.000Z,Numeric,13.02000046,
CH-ML:DDGSbuilding.Percent.Balling,4.800000191,2024-03-18T07:00:00.000Z,Numeric,4.800000191,
CH-ML:DDGSbuilding.Percent.Balling,4.889999866,2024-03-18T20:00:00.000Z,Numeric,4.889999866,
CH-ML:DDGSbuilding.Percent.Balling,3,2024-03-19T07:00:00.000Z,Numeric,3.0,
CH-ML:DDGSbuilding.Percent.Balling,7.079999924,2024-03-20T07:00:00.000Z,Numeric,7.079999924,
CH-ML:DDGSbuilding.Percent.Balling,12.10000038,2024-03-21T09:12:00.000Z,Numeric,12.10000038,
CH-ML:DDGSbuilding.Percent.Balling,10.5,2024-03-21T19:30:00.000Z,Numeric,10.5,
CH-ML:DDGSbuilding.Percent.Balling,9,2024-03-22T07:00:00.000Z,Numeric,9.0,
CH-ML:DDGSbuilding.Percent.Balling,14.71000004,2024-03-22T19:00:00.000Z,Numeric,14.71000004,
CH-ML:DDGSbuilding.Percent.Balling,10,2024-03-23T07:00:00.000Z,Numeric,10.0,
CH-ML:DDGSbuilding.Percent.Balling,4.599999905,2024-03-23T19:00:00.000Z,Numeric,4.599999905,
CH-ML:DDGSbuilding.Percent.Balling,7.5,2024-03-24T06:47:00.000Z,Numeric,7.5,
CH-ML:DDGSbuilding.Percent.Balling,4,2024-03-24T19:00:00.000Z,Numeric,4.0,
CH-ML:DDGSbuilding.Percent.Balling,5,2024-03-25T07:00:00.000Z,Numeric,5.0,
CH-ML:DDGSbuilding.Percent.Balling,5.400000095,2024-03-25T20:00:00.000Z,Numeric,5.400000095,
CH-ML:DDGSbuilding.Percent.Balling,10.46000004,2024-03-26T08:02:00.000Z,Numeric,10.46000004,
CH-ML:DDGSbuilding.Percent.Balling,9.699999809,2024-03-26T20:00:00.000Z,Numeric,9.699999809,
CH-ML:DDGSbuilding.Percent.Balling,10.80000019,2024-03-27T08:30:00.000Z,Numeric,10.80000019,
CH-ML:DDGSbuilding.Percent.Balling,2.599999905,2024-03-27T20:15:00.000Z,Numeric,2.599999905,
CH-ML:DDGSbuilding.Percent.Balling,2.599999905,2024-03-28T05:00:00.000Z,Numeric,2.599999905,
CH-ML:DDGSbuilding.Percent.Balling,6,2024-03-29T22:10:00.000Z,Numeric,6.0,
CH-ML:DDGSbuilding.Percent.Balling,6.320000172,2024-03-30T07:00:00.000Z,Numeric,6.320000172,
CH-ML:DDGSbuilding.Percent.Balling,7.909999847,2024-03-31T07:00:00.000Z,Numeric,7.909999847,
CH-ML:DDGSbuilding.Percent.Balling,4.300000191,2024-03-31T20:39:00.000Z,Numeric,4.300000191,
CH-ML:DDGSbuilding.Percent.Balling,4.800000191,2024-04-01T08:00:00.000Z,Numeric,4.800000191,
CH-ML:DDGSbuilding.Percent.Balling,16,2024-04-03T01:06:00.000Z,Numeric,16.0,
CH-ML:DDGSbuilding.Percent.Balling,10.60000038,2024-04-03T19:00:00.000Z,Numeric,10.60000038,
CH-ML:DDGSbuilding.Percent.Balling,4.480000019,2024-04-04T08:30:00.000Z,Numeric,4.480000019,
CH-ML:DDGSbuilding.Percent.Balling,9,2024-04-04T19:00:00.000Z,Numeric,9.0,
CH-ML:DDGSbuilding.Percent.Balling,7.599999905,2024-04-05T20:00:00.000Z,Numeric,7.599999905,
CH-ML:DDGSbuilding.Percent.Balling,12.35999966,2024-04-06T09:29:00.000Z,Numeric,12.35999966,
CH-ML:DDGSbuilding.Percent.Balling,8,2024-04-06T19:00:00.000Z,Numeric,8.0,
CH-ML:DDGSbuilding.Percent.Balling,8.800000191,2024-04-07T08:00:00.000Z,Numeric,8.800000191,
CH-ML:DDGSbuilding.Percent.Balling,9.710000038,2024-04-07T09:00:00.000Z,Numeric,9.710000038,
CH-ML:DDGSbuilding.Percent.Balling,7.5,2024-04-08T08:46:00.000Z,Numeric,7.5,
CH-ML:DDGSbuilding.Percent.Balling,6.329999924,2024-04-08T19:00:00.000Z,Numeric,6.329999924,
CH-ML:DDGSbuilding.Percent.Balling,8,2024-04-09T07:00:00.000Z,Numeric,8.0,
CH-ML:DDGSbuilding.Percent.Balling,5.150000095,2024-04-09T19:00:00.000Z,Numeric,5.150000095,
CH-ML:DDGSbuilding.Percent.Balling,8.140000343,2024-04-10T09:18:00.000Z,Numeric,8.140000343,
CH-ML:DDGSbuilding.Percent.Balling,4.389999866,2024-04-10T19:00:00.000Z,Numeric,4.389999866,
CH-ML:DDGSbuilding.Percent.Balling,3.779999971,2024-04-19T19:00:00.000Z,Numeric,3.779999971,
CH-ML:DDGSbuilding.Percent.Balling,13,2024-04-20T07:30:00.000Z,Numeric,13.0,
CH-ML:DDGSbuilding.Percent.Balling,11.56999969,2024-04-20T19:00:00.000Z,Numeric,11.56999969,
CH-ML:DDGSbuilding.Percent.Balling,10,2024-04-21T07:00:00.000Z,Numeric,10.0,
CH-ML:DDGSbuilding.Percent.Balling,8.920000076,2024-04-21T19:00:00.000Z,Numeric,8.920000076,
CH-ML:DDGSbuilding.Percent.Balling,10.42000008,2024-04-22T09:00:00.000Z,Numeric,10.42000008,
CH-ML:DDGSbuilding.Percent.Balling,15.14000034,2024-04-22T19:58:00.000Z,Numeric,15.14000034,
CH-ML:DDGSbuilding.Percent.Balling,13,2024-04-24T19:30:00.000Z,Numeric,13.0,
CH-ML:DDGSbuilding.Percent.Balling,10.75,2024-04-25T07:00:00.000Z,Numeric,10.75,
CH-ML:DDGSbuilding.Percent.Balling,10,2024-04-26T07:00:00.000Z,Numeric,10.0,
CH-ML:DDGSbuilding.Percent.Balling,9.180000305,2024-04-27T07:00:00.000Z,Numeric,9.180000305,
CH-ML:DDGSbuilding.Percent.Balling,13,2024-04-28T21:14:00.000Z,Numeric,13.0,
CH-ML:DDGSbuilding.Percent.Balling,6.550000191,2024-04-29T07:00:00.000Z,Numeric,6.550000191,
CH-ML:DDGSbuilding.Percent.Balling,11.89999962,2024-04-29T19:00:00.000Z,Numeric,11.89999962,
CH-ML:DDGSbuilding.Percent.Balling,8.199999809,2024-04-30T19:00:00.000Z,Numeric,8.199999809,
CH-ML:DDGSbuilding.Percent.Balling,5,2024-05-16T07:30:00.000Z,Numeric,5.0,
CH-ML:DDGSbuilding.Percent.Balling,12.60000038,2024-05-17T07:00:00.000Z,Numeric,12.60000038,
CH-ML:DDGSbuilding.Percent.Balling,16.70000076,2024-05-17T19:00:00.000Z,Numeric,16.70000076,
CH-ML:DDGSbuilding.Percent.Balling,17,2024-05-18T09:09:00.000Z,Numeric,17.0,
CH-ML:DDGSbuilding.Percent.Balling,10.39999962,2024-05-18T19:00:00.000Z,Numeric,10.39999962,
CH-ML:DDGSbuilding.Percent.Balling,10.53999996,2024-05-19T19:00:00.000Z,Numeric,10.53999996,
CH-ML:DDGSbuilding.Percent.Balling,7.539999962,2024-05-20T08:00:00.000Z,Numeric,7.539999962,
CH-ML:DDGSbuilding.Percent.Balling,11.19999981,2024-05-20T20:30:00.000Z,Numeric,11.19999981,
CH-ML:DDGSbuilding.Percent.Balling,11.39999962,2024-05-21T20:30:00.000Z,Numeric,11.39999962,
CH-ML:DDGSbuilding.Percent.Balling,14,2024-05-22T10:37:00.000Z,Numeric,14.0,
CH-ML:DDGSbuilding.Percent.Balling,11.80000019,2024-05-22T20:30:00.000Z,Numeric,11.80000019,
CH-ML:DDGSbuilding.Percent.Balling,15.77000046,2024-05-23T07:00:00.000Z,Numeric,15.77000046,
CH-ML:DDGSbuilding.Percent.Balling,7.960000038,2024-05-24T07:00:00.000Z,Numeric,7.960000038,
CH-ML:DDGSbuilding.Percent.Balling,5.769999981,2024-05-24T20:30:00.000Z,Numeric,5.769999981,
CH-ML:DDGSbuilding.Percent.Balling,6.769999981,2024-05-25T07:00:00.000Z,Numeric,6.769999981,
CH-ML:DDGSbuilding.Percent.Balling,8.640000343,2024-05-26T07:00:00.000Z,Numeric,8.640000343,
CH-ML:DDGSbuilding.Percent.Balling,6.800000191,2024-05-26T22:01:00.000Z,Numeric,6.800000191,
CH-ML:DDGSbuilding.Percent.Balling,6.590000153,2024-05-27T07:00:00.000Z,Numeric,6.590000153,
CH-ML:DDGSbuilding.Percent.Balling,7.199999809,2024-05-27T08:15:00.000Z,Numeric,7.199999809,
CH-ML:DDGSbuilding.Percent.Balling,7.400000095,2024-05-28T08:15:00.000Z,Numeric,7.400000095,
CH-ML:DDGSbuilding.Percent.Balling,7,2024-05-28T19:00:00.000Z,Numeric,7.0,
CH-ML:DDGSbuilding.Percent.Balling,8,2024-05-31T01:11:00.000Z,Numeric,8.0,
CH-ML:DDGSbuilding.Percent.Balling,11.01000023,2024-05-31T09:30:00.000Z,Numeric,11.01000023,
CH-ML:DDGSbuilding.Percent.Balling,10.60000038,2024-05-31T20:15:00.000Z,Numeric,10.60000038,
CH-ML:DDGSbuilding.Percent.Balling,5.150000095,2024-06-01T08:17:00.000Z,Numeric,5.150000095,
CH-ML:DDGSbuilding.Percent.Balling,6.199999809,2024-06-01T20:15:00.000Z,Numeric,6.199999809,
CH-ML:DDGSbuilding.Percent.Balling,13.39999962,2024-06-02T09:28:00.000Z,Numeric,13.39999962,
CH-ML:DDGSbuilding.Percent.Balling,8.649999619,2024-06-03T07:00:00.000Z,Numeric,8.649999619,
CH-ML:DDGSbuilding.Percent.Balling,6.440000057,2024-06-03T19:00:00.000Z,Numeric,6.440000057,
CH-ML:DDGSbuilding.Percent.Balling,5.880000114,2024-06-04T07:00:00.000Z,Numeric,5.880000114,
CH-ML:DDGSbuilding.Percent.Balling,12.72000027,2024-06-04T19:00:00.000Z,Numeric,12.72000027,
CH-ML:DDGSbuilding.Percent.Balling,4.880000114,2024-06-05T08:54:00.000Z,Numeric,4.880000114,
CH-ML:DDGSbuilding.Percent.Balling,7.639999866,2024-06-05T19:00:00.000Z,Numeric,7.639999866,
CH-ML:DDGSbuilding.Percent.Balling,10.02000046,2024-06-06T19:00:00.000Z,Numeric,10.02000046,
CH-ML:DDGSbuilding.Percent.Balling,10.19999981,2024-06-07T08:15:00.000Z,Numeric,10.19999981,
CH-ML:DDGSbuilding.Percent.Balling,11.60000038,2024-06-07T19:00:00.000Z,Numeric,11.60000038,
CH-ML:DDGSbuilding.Percent.Balling,12.19999981,2024-06-08T08:15:00.000Z,Numeric,12.19999981,
CH-ML:DDGSbuilding.Percent.Balling,6.099999905,2024-06-09T08:15:00.000Z,Numeric,6.099999905,
CH-ML:DDGSbuilding.Percent.Balling,7.099999905,2024-06-09T19:00:00.000Z,Numeric,7.099999905,
CH-ML:DDGSbuilding.Percent.Balling,9.100000381,2024-06-10T08:00:00.000Z,Numeric,9.100000381,
CH-ML:DDGSbuilding.Percent.Balling,8.960000038,2024-06-10T21:30:00.000Z,Numeric,8.960000038,
CH-ML:DDGSbuilding.Percent.Balling,13.60000038,2024-06-11T07:45:00.000Z,Numeric,13.60000038,
CH-ML:DDGSbuilding.Percent.Balling,7,2024-06-11T22:54:00.000Z,Numeric,7.0,
CH-ML:DDGSbuilding.Percent.Balling,10,2024-06-12T07:30:00.000Z,Numeric,10.0,
CH-ML:DDGSbuilding.Percent.Balling,5.03000021,2024-06-13T08:35:00.000Z,Numeric,5.03000021,
CH-ML:DDGSbuilding.Percent.Balling,5.829999924,2024-06-13T21:30:00.000Z,Numeric,5.829999924,
CH-ML:DDGSbuilding.Percent.Balling,4.849999905,2024-06-14T07:00:00.000Z,Numeric,4.849999905,
CH-ML:DDGSbuilding.Percent.Balling,8.579999924,2024-06-14T19:00:00.000Z,Numeric,8.579999924,
CH-ML:DDGSbuilding.Percent.Balling,2.099999905,2024-06-15T08:24:00.000Z,Numeric,2.099999905,
CH-ML:DDGSbuilding.Percent.Balling,9.340000153,2024-06-15T19:00:00.000Z,Numeric,9.340000153,
CH-ML:DDGSbuilding.Percent.Balling,4.409999847,2024-06-16T07:59:00.000Z,Numeric,4.409999847,
CH-ML:DDGSbuilding.Percent.Balling,8.390000343,2024-06-16T19:00:00.000Z,Numeric,8.390000343,
CH-ML:DDGSbuilding.Percent.Balling,4.449999809,2024-06-17T08:45:00.000Z,Numeric,4.449999809,
CH-ML:DDGSbuilding.Percent.Balling,6.099999905,2024-06-18T09:38:00.000Z,Numeric,6.099999905,
CH-ML:DDGSbuilding.Percent.Balling,6.800000191,2024-06-18T20:15:00.000Z,Numeric,6.800000191,
CH-ML:DDGSbuilding.Percent.Balling,9.739999771,2024-06-19T08:56:00.000Z,Numeric,9.739999771,
CH-ML:DDGSbuilding.Percent.Balling,6.800000191,2024-06-19T20:15:00.000Z,Numeric,6.800000191,
CH-ML:DDGSbuilding.Percent.Balling,12.21000004,2024-06-20T07:00:00.000Z,Numeric,12.21000004,
CH-ML:DDGSbuilding.Percent.Balling,10.80000019,2024-06-20T20:35:00.000Z,Numeric,10.80000019,
CH-ML:DDGSbuilding.Percent.Balling,8.050000191,2024-06-21T07:00:00.000Z,Numeric,8.050000191,
CH-ML:DDGSbuilding.Percent.Balling,7.289999962,2024-06-21T20:56:00.000Z,Numeric,7.289999962,
CH-ML:DDGSbuilding.Percent.Balling,9.079999924,2024-06-22T07:00:00.000Z,Numeric,9.079999924,
CH-ML:DDGSbuilding.Percent.Balling,11.40999985,2024-06-22T23:40:00.000Z,Numeric,11.40999985,
CH-ML:DDGSbuilding.Percent.Balling,14.82999992,2024-06-23T07:00:00.000Z,Numeric,14.82999992,
CH-ML:DDGSbuilding.Percent.Balling,7.760000229,2024-06-23T20:34:00.000Z,Numeric,7.760000229,
CH-ML:DDGSbuilding.Percent.Balling,9.199999809,2024-06-24T08:15:00.000Z,Numeric,9.199999809,
CH-ML:DDGSbuilding.Percent.Balling,12,2024-06-24T19:00:00.000Z,Numeric,12.0,
CH-ML:DDGSbuilding.Percent.Balling,10.80000019,2024-06-25T08:00:00.000Z,Numeric,10.80000019,
CH-ML:DDGSbuilding.Percent.Balling,9.600000381,2024-06-25T19:00:00.000Z,Numeric,9.600000381,
CH-ML:DDGSbuilding.Percent.Balling,14,2024-06-26T08:15:00.000Z,Numeric,14.0,
CH-ML:DDGSbuilding.Percent.Balling,13.10000038,2024-06-26T19:00:00.000Z,Numeric,13.10000038,
CH-ML:DDGSbuilding.Percent.Balling,10.60000038,2024-06-27T08:45:00.000Z,Numeric,10.60000038,
CH-ML:DDGSbuilding.Percent.Balling,11.19999981,2024-06-27T19:00:00.000Z,Numeric,11.19999981,
CH-ML:DDGSbuilding.Percent.Balling,8.31000042,2024-06-28T11:36:00.000Z,Numeric,8.31000042,
CH-ML:DDGSbuilding.Percent.Balling,8.93999958,2024-06-29T09:06:00.000Z,Numeric,8.93999958,
CH-ML:DDGSbuilding.Percent.Balling,9.800000191,2024-06-29T20:00:00.000Z,Numeric,9.800000191,
CH-ML:DDGSbuilding.Percent.Balling,10.68000031,2024-06-30T10:11:00.000Z,Numeric,10.68000031,
CH-ML:DDGSbuilding.Percent.Balling,10.39999962,2024-06-30T20:15:00.000Z,Numeric,10.39999962,
CH-ML:DDGSbuilding.Percent.Balling,9,2024-07-01T07:36:00.000Z,Numeric,9.0,
CH-ML:DDGSbuilding.Percent.Balling,8.430000305,2024-07-01T19:00:00.000Z,Numeric,8.430000305,
CH-ML:DDGSbuilding.Percent.Balling,11.81999969,2024-07-02T19:00:00.000Z,Numeric,11.81999969,
CH-ML:DDGSbuilding.Percent.Balling,10.10000038,2024-07-03T08:24:00.000Z,Numeric,10.10000038,
CH-ML:DDGSbuilding.Percent.Balling,9.100000381,2024-07-03T19:00:00.000Z,Numeric,9.100000381,
CH-ML:DDGSbuilding.Percent.Balling,9.800000191,2024-07-04T09:18:00.000Z,Numeric,9.800000191,
CH-ML:DDGSbuilding.Percent.Balling,9.130000114,2024-07-04T19:00:00.000Z,Numeric,9.130000114,
CH-ML:DDGSbuilding.Percent.Balling,9.600000381,2024-07-05T08:00:00.000Z,Numeric,9.600000381,
CH-ML:DDGSbuilding.Percent.Balling,8.800000191,2024-07-05T19:00:00.000Z,Numeric,8.800000191,
CH-ML:DDGSbuilding.Percent.Balling,8.800000191,2024-07-05T20:21:00.000Z,Numeric,8.800000191,
CH-ML:DDGSbuilding.Percent.Balling,9.600000381,2024-07-06T08:00:00.000Z,Numeric,9.600000381,
CH-ML:DDGSbuilding.Percent.Balling,11.06000042,2024-07-06T19:00:00.000Z,Numeric,11.06000042,
CH-ML:DDGSbuilding.Percent.Balling,7.019999981,2024-07-07T19:00:00.000Z,Numeric,7.019999981,
CH-ML:DDGSbuilding.Percent.Balling,17.25,2024-07-08T07:00:00.000Z,Numeric,17.25,
CH-ML:DDGSbuilding.Percent.Balling,9.869999886,2024-07-08T23:19:00.000Z,Numeric,9.869999886,
CH-ML:DDGSbuilding.Percent.Balling,11.52000046,2024-07-09T07:00:00.000Z,Numeric,11.52000046,
